station_id,hour,dayOfWeek,isHolidays,isWeekend,velosReels,Erreur absolue,velosPredits
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
